title,male,culture,dateOfBirth,house,book1,book2,book3,book4,book5,isMarried,isNoble,numDeadRelations,boolDeadRelations,isPopular,popularity,target
Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0133779264214046,0
Other,1,Other,268.0,Other,0,0,0,0,1,1,0,0,0,0,0.100334448160535,0
Other,1,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.040133779264214,1
Other,0,Other,268.0,Other,0,0,0,1,1,0,0,0,0,0,0.0167224080267558,0
Other,1,Other,268.0,Other,1,1,1,0,0,0,0,0,0,0,0.197324414715719,1
Other,1,Other,268.0,Other,0,1,1,0,0,0,0,0,0,0,0.0100334448160535,0
Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.0367892976588628,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,0,7,1,1,0.695652173913043,1
Other,1,Other,237.0,Other,1,1,1,1,1,1,1,6,1,0,0.331103678929765,1
Other,0,Other,286.0,Other,0,1,1,1,0,0,0,0,0,0,0.060200668896321,0
Other,0,Other,268.0,Other,0,1,1,0,0,0,1,0,0,0,0.0066889632107023,0
Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0133779264214046,0
Other,0,Other,280.0,Other,0,0,1,1,1,0,0,1,1,0,0.103678929765886,0
Other,1,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.020066889632107,0
Other,1,Other,268.0,Other,0,1,1,1,1,0,0,0,0,0,0.0367892976588628,0
Other,0,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0033444816053511,0
Other,1,Other,268.0,Other,0,1,1,1,0,0,0,0,0,0,0.0836120401337792,1
Other,1,Other,287.0,Other,0,1,1,1,1,0,1,0,0,0,0.0802675585284281,0
Other,0,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0301003344481605,0
Other,0,Other,280.0,Other,0,0,0,0,0,0,0,0,0,0,0.0,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0066889632107023,0
Other,1,Other,268.0,Other,0,1,1,1,1,0,0,0,0,0,0.0969899665551839,1
Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0301003344481605,1
Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0100334448160535,0
Other,1,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0033444816053511,0
Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0133779264214046,1
Other,1,Other,268.0,Other,1,1,1,0,0,0,1,0,0,1,0.414715719063545,1
Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.020066889632107,0
Other,1,Other,246.0,Other,0,1,1,1,1,0,1,0,0,0,0.217391304347826,1
Other,1,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0033444816053511,0
Other,0,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.0267558528428093,0
Other,1,Other,268.0,Other,0,0,1,0,1,0,1,0,0,0,0.0234113712374581,0
Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0033444816053511,0
Other,0,Other,268.0,Other,1,1,1,1,1,0,0,0,0,0,0.120401337792642,1
Other,1,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.020066889632107,1
Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.254180602006688,0
Other,0,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0033444816053511,0
Other,0,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0133779264214046,0
Other,1,Other,268.0,Other,0,1,1,1,1,0,1,0,0,0,0.0301003344481605,0
Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0301003344481605,1
Other,1,Other,268.0,Other,0,1,0,0,0,0,1,0,0,0,0.0066889632107023,0
Other,0,Other,268.0,Other,0,1,1,1,1,1,0,0,0,0,0.0635451505016722,0
Other,1,Other,268.0,Other,1,1,1,1,1,0,0,0,0,0,0.0735785953177257,1
Other,1,Other,268.0,Other,0,1,1,0,1,1,1,0,0,0,0.327759197324414,1
Other,1,Other,262.0,Other,1,1,1,1,1,1,0,0,0,1,0.434782608695652,1
Other,0,Other,279.0,Other,0,1,0,0,0,0,0,0,0,0,0.0234113712374581,0
Other,1,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0033444816053511,0
Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0167224080267558,0
Other,0,Other,74.0,Other,0,0,0,0,0,1,1,0,0,0,0.1438127090301,1
Other,1,Other,268.0,Other,1,1,1,0,1,0,0,0,0,0,0.0568561872909698,1
Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0100334448160535,0
Other,1,Other,184.0,Other,0,0,1,0,0,0,0,2,1,0,0.0836120401337792,1
Other,0,Other,178.0,Other,0,0,0,0,1,0,0,4,1,0,0.0434782608695652,1
Other,1,Other,220.0,Other,0,0,1,0,0,0,0,0,0,0,0.0167224080267558,0
Other,1,Other,268.0,Other,1,1,1,1,0,0,0,0,0,0,0.0234113712374581,0
Other,1,Other,268.0,Other,1,1,1,1,1,0,0,0,0,0,0.130434782608695,0
Other,1,Other,268.0,Other,1,1,1,1,1,0,0,0,0,1,0.351170568561872,1
Other,1,Other,268.0,Other,0,0,1,1,1,0,1,0,0,0,0.0434782608695652,0
Other,0,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0133779264214046,0
Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0167224080267558,0
Other,1,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.0167224080267558,0
Other,1,Other,271.0,Other,0,1,1,1,1,1,1,0,0,0,0.0735785953177257,1
Other,0,Other,251.0,Other,0,1,1,1,1,1,0,0,0,0,0.160535117056856,0
Other,1,Other,268.0,Other,0,0,1,1,0,0,1,0,0,0,0.0100334448160535,0
Other,1,Other,268.0,Other,0,0,0,0,1,0,1,0,0,0,0.0334448160535117,0
Other,0,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0100334448160535,0
Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.311036789297658,0
Other,1,Other,268.0,Other,0,1,1,1,1,1,1,0,0,0,0.110367892976588,1
Other,1,Other,274.0,Other,1,1,1,1,1,0,0,4,1,0,0.153846153846153,1
Other,1,Other,240.0,Other,0,0,1,0,0,0,0,0,0,0,0.0133779264214046,1
Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0066889632107023,0
Other,1,Other,268.0,Other,0,1,0,0,0,1,1,0,0,0,0.130434782608695,0
Other,1,Other,268.0,Other,0,1,0,0,0,0,1,0,0,0,0.0100334448160535,0
Other,1,Other,268.0,Other,1,1,1,1,0,0,1,0,0,0,0.0702341137123745,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.237458193979933,0
Other,1,Other,273.0,Other,1,1,1,1,1,0,1,0,0,0,0.207357859531772,0
Other,0,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0167224080267558,0
Other,0,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0100334448160535,0
Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0100334448160535,0
Other,1,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0133779264214046,0
Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.137123745819397,0
Other,0,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0,0
Other,1,Other,268.0,Other,0,0,1,1,1,0,1,0,0,0,0.0702341137123745,0
Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.0668896321070234,0
Other,1,Other,237.0,Other,1,1,1,1,1,0,1,0,0,0,0.0735785953177257,0
Other,0,Other,245.0,Other,1,1,1,1,1,1,1,0,0,0,0.217391304347826,0
Other,0,Other,268.0,Other,1,0,0,0,0,0,1,0,0,0,0.0133779264214046,0
Other,0,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0301003344481605,0
Other,0,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0033444816053511,0
Other,0,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.020066889632107,1
Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0167224080267558,0
Other,1,Other,268.0,Other,0,0,0,0,1,0,1,0,0,0,0.0869565217391304,0
Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0133779264214046,0
Other,0,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0334448160535117,1
Other,1,Other,268.0,Other,0,0,0,1,1,1,0,0,0,0,0.0434782608695652,0
Other,1,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0535117056856187,0
Other,0,Other,268.0,Other,0,0,1,1,0,1,1,0,0,0,0.0869565217391304,0
Other,0,Other,276.0,Other,0,0,0,1,0,1,1,0,0,0,0.0434782608695652,0
Other,0,Other,268.0,Other,0,0,1,1,1,0,1,0,0,0,0.0267558528428093,0
Other,1,Other,268.0,Other,1,0,0,0,0,0,1,0,0,0,0.0,0
Other,0,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.130434782608695,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0133779264214046,1
Other,1,Other,268.0,Other,1,1,1,1,1,0,0,0,0,0,0.183946488294314,0
Other,1,Other,278.0,Other,1,1,1,0,1,0,1,0,0,0,0.0735785953177257,0
Other,1,Other,268.0,Other,0,1,1,1,1,0,0,0,0,0,0.0334448160535117,1
Other,1,Other,268.0,Other,0,1,1,1,0,0,0,0,0,0,0.167224080267558,1
Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0367892976588628,0
Other,0,Other,268.0,Other,1,1,0,0,0,0,0,0,0,0,0.040133779264214,1
Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,1,0.494983277591973,1
Other,1,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.0367892976588628,0
Other,1,Other,268.0,Other,0,0,0,1,1,0,0,0,0,0,0.0234113712374581,0
Other,0,Other,268.0,Other,0,0,0,1,1,0,0,0,0,0,0.0100334448160535,0
Other,0,Other,294.0,Other,0,1,1,1,0,0,0,0,0,0,0.100334448160535,0
Other,0,Other,268.0,Other,0,0,1,1,0,0,1,0,0,0,0.0836120401337792,1
Other,1,Other,268.0,Other,0,1,0,0,1,0,0,0,0,0,0.0267558528428093,1
Other,1,Other,290.0,Other,1,1,1,1,1,0,1,7,1,1,1.0,0
Other,0,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0133779264214046,0
Other,0,Other,268.0,Other,0,1,1,1,1,0,0,0,0,0,0.0167224080267558,0
Other,0,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0033444816053511,0
Other,1,Other,268.0,Other,0,1,1,1,0,0,1,0,0,1,0.367892976588628,1
Other,0,Other,50.0,Other,0,0,0,0,0,0,1,0,0,0,0.0,1
Other,1,Other,266.0,Other,1,1,1,0,1,0,0,5,1,1,0.354515050167224,1
Other,1,Other,281.0,Other,1,1,1,1,1,0,0,0,0,0,0.060200668896321,0
Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0033444816053511,0
Other,0,Other,268.0,Other,0,0,1,1,1,0,1,0,0,0,0.020066889632107,0
Other,1,Other,268.0,Other,1,1,0,0,0,0,0,0,0,0,0.163879598662207,1
Other,1,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.137123745819397,0
Other,1,Other,268.0,Other,1,0,0,0,0,1,0,0,0,0,0.0167224080267558,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0
Other,1,Other,268.0,Other,1,1,1,1,1,0,0,0,0,0,0.0936454849498327,0
Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0100334448160535,0
Other,0,Other,268.0,Other,0,0,0,0,0,1,1,0,0,0,0.0802675585284281,0
Other,1,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.040133779264214,1
Other,1,Other,268.0,Other,0,0,0,0,1,0,1,0,0,0,0.0802675585284281,0
Other,1,Other,247.0,Other,0,0,0,1,0,0,0,0,0,0,0.103678929765886,0
Other,0,Other,268.0,Other,0,0,1,0,0,0,1,0,0,0,0.0100334448160535,0
Other,0,Other,268.0,Other,0,1,1,1,0,0,1,0,0,0,0.0133779264214046,0
Other,0,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.123745819397993,0
Other,1,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0434782608695652,0
Other,1,Other,254.0,Other,0,1,1,1,1,0,0,0,0,0,0.0501672240802675,1
Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0066889632107023,0
Other,1,Other,268.0,Other,0,0,1,1,0,0,1,0,0,0,0.0468227424749163,0
Other,0,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0,0
Other,1,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.140468227424749,0
Other,1,Other,249.0,Other,0,0,0,0,1,0,0,0,0,0,0.0668896321070234,0
Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0535117056856187,0
Other,1,Other,268.0,Other,1,1,1,1,1,1,1,0,0,1,0.618729096989966,0
Other,1,Other,268.0,Other,0,0,1,1,0,0,1,0,0,0,0.0133779264214046,0
Other,1,Other,268.0,Other,0,0,1,0,0,0,1,0,0,0,0.0234113712374581,1
Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0167224080267558,0
Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0133779264214046,1
Other,0,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0100334448160535,1
Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0501672240802675,0
Other,1,Other,268.0,Other,0,0,0,1,0,1,1,0,0,0,0.0133779264214046,0
Other,1,Other,254.0,Other,1,1,1,1,1,0,1,0,0,0,0.133779264214046,1
Other,0,Other,230.0,Other,0,1,1,0,0,0,1,0,0,0,0.0434782608695652,1
Other,1,Other,268.0,Other,0,0,1,0,0,0,1,0,0,1,0.371237458193979,1
Other,1,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.0501672240802675,1
Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.040133779264214,0
Other,0,Other,268.0,Other,1,1,1,1,1,0,1,1,1,0,0.113712374581939,1
Other,1,Other,268.0,Other,1,1,0,0,0,0,0,0,0,0,0.0100334448160535,0
Other,1,Other,268.0,Other,0,0,1,1,1,0,1,0,0,0,0.0468227424749163,0
Other,1,Other,268.0,Other,0,0,0,1,1,0,0,0,0,0,0.0167224080267558,0
Other,0,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0,0
Other,1,Other,289.0,Other,0,1,1,1,1,0,0,0,0,0,0.0501672240802675,0
Other,0,Other,268.0,Other,0,1,1,1,0,1,0,0,0,0,0.0802675585284281,0
Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.020066889632107,0
Other,1,Other,268.0,Other,0,0,1,0,0,0,1,0,0,0,0.0501672240802675,0
Other,0,Other,-28.0,Other,1,1,1,1,1,1,1,5,1,0,0.277591973244147,1
Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0,0
Other,1,Other,268.0,Other,1,0,0,0,0,0,1,0,0,0,0.0167224080267558,1
Other,0,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0167224080267558,1
Other,1,Other,268.0,Other,0,1,1,1,1,1,1,0,0,0,0.163879598662207,0
Other,0,Other,268.0,Other,1,1,1,0,1,0,0,0,0,0,0.0936454849498327,1
Other,1,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0434782608695652,0
Other,0,Other,268.0,Other,0,1,1,1,0,1,0,0,0,0,0.11705685618729,0
Other,0,Other,249.0,Other,0,1,0,0,1,1,1,0,0,0,0.0969899665551839,1
Other,1,Other,268.0,Other,0,0,1,0,0,0,1,0,0,0,0.0133779264214046,0
Other,0,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.020066889632107,1
Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0133779264214046,0
Other,0,Other,268.0,Other,0,0,0,1,0,1,1,0,0,0,0.0702341137123745,0
Other,1,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.127090301003344,0
Other,1,Other,268.0,Other,1,1,1,0,1,0,0,0,0,0,0.0367892976588628,0
Other,0,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0033444816053511,1
Other,1,Other,268.0,Other,1,1,0,0,0,0,0,0,0,0,0.0334448160535117,1
Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0033444816053511,0
Other,1,Other,261.0,Other,1,1,1,1,0,0,1,0,0,0,0.23076923076923,1
Other,0,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0100334448160535,0
Other,1,Other,268.0,Other,0,1,1,1,1,0,0,0,0,0,0.0668896321070234,0
Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.277591973244147,1
Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0301003344481605,1
Other,1,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0334448160535117,0
Other,0,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0133779264214046,0
Other,0,Other,290.0,Other,0,1,1,1,0,0,0,0,0,0,0.103678929765886,0
Other,1,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0234113712374581,1
Other,1,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.0568561872909698,1
Other,1,Other,268.0,Other,1,1,1,0,0,0,1,0,0,0,0.0668896321070234,1
Other,1,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0367892976588628,0
Other,1,Other,268.0,Other,0,1,1,1,0,0,1,0,0,0,0.0334448160535117,0
Other,1,Other,268.0,Other,0,0,1,0,0,0,1,0,0,0,0.0,0
Other,0,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0033444816053511,0
Other,1,Other,268.0,Other,0,1,0,0,0,1,1,0,0,0,0.187290969899665,0
Other,1,Other,268.0,Other,0,0,1,1,0,0,1,0,0,1,0.357859531772575,1
Other,0,Other,286.0,Other,0,1,1,1,0,0,0,0,0,0,0.160535117056856,0
Other,0,Other,268.0,Other,0,0,0,0,1,0,1,0,0,0,0.0066889632107023,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0167224080267558,0
Other,1,Other,281.0,Other,0,1,1,1,1,0,0,0,0,0,0.0702341137123745,1
Other,1,Other,259.0,Other,0,1,1,0,0,0,1,0,0,0,0.0334448160535117,0
Other,0,Other,268.0,Other,0,1,1,1,1,0,0,0,0,0,0.0100334448160535,0
Other,0,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0,0
Other,1,Other,268.0,Other,1,0,0,0,0,1,1,5,1,1,0.48829431438127,1
Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.127090301003344,0
Other,0,Other,289.0,Other,1,1,1,1,1,0,1,8,1,1,1.0,0
Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0066889632107023,0
Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0066889632107023,0
Other,0,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0133779264214046,0
Other,0,Other,283.0,Other,0,1,1,1,1,0,0,0,0,0,0.270903010033444,0
Other,0,Other,150.0,Other,0,0,0,0,0,1,1,7,1,0,0.137123745819397,1
Other,0,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.0267558528428093,0
Other,1,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0033444816053511,0
Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0167224080267558,0
Other,0,Other,268.0,Other,0,1,1,1,0,1,0,0,0,0,0.100334448160535,0
Other,1,Other,268.0,Other,0,1,1,1,1,0,1,1,1,0,0.307692307692307,0
Other,0,Other,268.0,Other,0,0,1,1,1,1,0,2,1,0,0.160535117056856,0
Other,0,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0033444816053511,0
Other,1,Other,268.0,Other,0,0,1,1,0,1,1,0,0,0,0.137123745819397,0
Other,0,Other,268.0,Other,1,0,1,1,1,0,0,0,0,0,0.0334448160535117,0
Other,1,Other,268.0,Other,0,1,0,0,0,0,1,0,0,0,0.0234113712374581,1
Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0267558528428093,0
Other,0,Other,155.0,Other,0,0,0,0,1,0,0,0,0,0,0.0501672240802675,1
Other,1,Other,268.0,Other,0,0,0,0,0,0,0,8,1,1,0.625418060200668,1
Other,0,Other,263.0,Other,0,1,1,1,0,0,0,0,0,0,0.100334448160535,0
Other,0,Other,268.0,Other,1,0,0,0,0,0,0,2,1,0,0.0033444816053511,0
Other,1,Other,268.0,Other,0,1,1,1,0,0,1,0,0,0,0.0635451505016722,0
Other,0,Other,290.0,Other,0,1,1,1,0,0,0,0,0,0,0.1438127090301,0
Other,0,Other,271.0,Other,0,0,1,1,1,0,0,1,1,0,0.140468227424749,0
Other,1,Other,267.0,Other,1,1,1,1,1,0,1,5,1,1,0.40133779264214,0
Other,0,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0100334448160535,0
Other,1,Other,239.0,Other,1,1,1,1,1,0,1,0,0,1,0.354515050167224,0
Other,1,Other,268.0,Other,0,0,0,1,1,0,0,0,0,0,0.020066889632107,0
Other,1,Other,268.0,Other,1,1,1,1,1,0,1,1,1,1,0.397993311036789,1
Other,0,Other,299.0,Other,0,0,0,1,0,0,0,0,0,0,0.0735785953177257,0
Other,1,Other,268.0,Other,0,1,1,1,1,0,1,0,0,0,0.187290969899665,0
Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0133779264214046,0
Other,1,Other,231.0,Other,1,1,0,0,0,0,0,0,0,0,0.0936454849498327,1
Other,0,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0133779264214046,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0133779264214046,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0,0
Other,1,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0133779264214046,0
Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0033444816053511,0
Other,1,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0100334448160535,0
Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0735785953177257,0
Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0133779264214046,0
Other,0,Other,268.0,Other,0,0,1,1,0,0,1,0,0,0,0.020066889632107,0
Other,1,Other,299.0,Other,0,0,1,0,0,0,1,0,0,0,0.0,0
Other,0,Other,268.0,Other,0,1,1,1,1,1,1,0,0,0,0.0635451505016722,0
Other,0,Other,268.0,Other,0,0,1,1,1,1,0,0,0,0,0.0735785953177257,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0066889632107023,0
Other,1,Other,268.0,Other,0,1,1,0,0,0,1,0,0,0,0.040133779264214,1
Other,0,Other,288.0,Other,0,0,1,1,1,0,0,0,0,0,0.17391304347826,0
Other,0,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0066889632107023,0
Other,1,Other,90.0,Other,0,0,0,0,0,0,1,0,0,0,0.0869565217391304,1
Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0367892976588628,1
Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0367892976588628,1
Other,0,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.0301003344481605,1
Other,0,Other,268.0,Other,0,0,0,1,0,1,0,0,0,0,0.0535117056856187,0
Other,1,Other,268.0,Other,0,0,0,1,0,0,1,1,1,0,0.0434782608695652,0
Other,1,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0100334448160535,0
Other,1,Other,259.0,Other,0,0,0,0,1,0,1,0,0,0,0.0501672240802675,0
Other,1,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0234113712374581,0
Other,1,Other,281.0,Other,1,1,1,1,1,0,0,0,0,0,0.204013377926421,0
Other,1,Other,281.0,Other,0,0,0,1,1,0,1,0,0,0,0.120401337792642,0
Other,1,Other,268.0,Other,1,1,0,0,0,0,0,0,0,0,0.0367892976588628,0
Other,1,Other,268.0,Other,0,0,1,1,0,0,1,0,0,0,0.120401337792642,0
Other,1,Other,268.0,Other,1,1,1,0,1,0,0,0,0,0,0.0735785953177257,1
Other,1,Other,286.0,Other,0,0,0,1,0,0,0,0,0,0,0.040133779264214,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.060200668896321,1
Other,0,Other,285.0,Other,0,1,1,1,0,0,0,0,0,0,0.0468227424749163,0
Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.020066889632107,0
Other,1,Other,268.0,Other,0,1,1,1,1,0,0,0,0,0,0.244147157190635,0
Other,1,Other,268.0,Other,0,1,1,1,1,0,1,0,0,0,0.0802675585284281,0
Other,0,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.140468227424749,0
Other,0,Other,268.0,Other,0,0,0,0,1,0,1,0,0,0,0.0167224080267558,0
Other,0,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0100334448160535,0
Other,0,Other,285.0,Other,0,1,1,1,0,0,0,0,0,0,0.137123745819397,0
Other,0,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.0066889632107023,0
Other,1,Other,268.0,Other,0,0,1,1,1,1,1,0,0,0,0.0735785953177257,1
Other,1,Other,268.0,Other,0,0,0,0,0,0,0,4,1,1,0.739130434782608,0
Other,0,Other,268.0,Other,0,1,0,1,0,0,0,0,0,0,0.0167224080267558,0
Other,0,Other,286.0,Other,0,0,1,1,1,0,0,0,0,0,0.153846153846153,0
Other,1,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0234113712374581,0
Other,0,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0,0
Other,0,Other,257.0,Other,1,1,1,1,1,0,1,0,0,0,0.1438127090301,1
Other,1,Other,292.0,Other,1,1,1,1,1,0,1,0,0,0,0.321070234113712,0
Other,1,Other,105.0,Other,0,0,0,0,0,0,1,0,0,0,0.100334448160535,1
Other,1,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0334448160535117,0
Other,1,Other,268.0,Other,0,1,1,1,1,0,0,0,0,0,0.040133779264214,0
Other,0,Other,289.0,Other,0,0,0,1,0,0,0,0,0,0,0.0334448160535117,0
Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.020066889632107,0
Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0,1
Other,1,Other,220.0,Other,0,0,1,0,0,0,0,0,0,0,0.0133779264214046,1
Other,1,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0,0
Other,0,Other,290.0,Other,1,1,0,0,0,0,1,0,0,0,0.0568561872909698,1
Other,1,Other,281.0,Other,0,0,0,0,0,0,0,0,0,0,0.0,1
Other,1,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0702341137123745,0
Other,1,Other,91.0,Other,0,0,0,0,0,0,1,0,0,0,0.297658862876254,1
